idStudent,idClass,mark,idSubject
202492,3492,10,1392
202493,3493,10,1393
202494,3494,9.5,1394
202495,3495,4,1395
202496,3496,4,1396
202497,3497,7,1397
202498,3498,8,1398
202499,3499,8.5,1399
202500,3500,10,1400
202501,3501,5,1401
202502,3502,8,1402
202503,3503,6,1403
202504,3504,1,1404
202505,3505,7,1405
202506,3506,8,1406
202507,3507,2,1407
202508,3508,2.5,1408
202509,3509,1,1409
202510,3510,9.5,1410
202511,3511,8,1411
202512,3512,4,1412
202513,3513,0,1413
202514,3514,5,1414
202515,3515,5,1415
202516,3516,0,1416
202517,3517,2.5,1417
202518,3518,9.5,1418
202519,3519,2.5,1419
202520,3520,3.5,1420
202521,3521,6.5,1421
202522,3522,4,1422
202523,3523,2,1423
202524,3524,0,1424
202525,3525,0,1425
202526,3526,3.5,1426
202527,3527,0,1427
202528,3528,3.5,1428
202529,3529,2.5,1429
202530,3530,7.5,1430
202531,3531,5.5,1431
202532,3532,3.5,1432
202533,3533,3,1433
202534,3534,4,1434
202535,3535,5.5,1435
202536,3536,4.5,1436
202537,3537,4,1437
202538,3538,4.5,1438
202539,3539,9,1439
202540,3540,8.5,1440
202541,3541,8,1441
202542,3542,8,1442
202543,3543,8.5,1443
202544,3544,4.5,1444
202545,3545,3.5,1445
202546,3546,2.5,1446
202547,3547,4.5,1447
202548,3548,9.5,1448
202549,3549,7.5,1449
202550,3550,7.5,1450
202551,3551,9.5,1451
202552,3552,1,1452
202553,3553,3.5,1453
202554,3554,0,1454
202555,3555,10,1455
202556,3556,7,1456
202557,3557,9,1457
202558,3558,3,1458
202559,3559,2.5,1459
202560,3560,7.5,1460
202561,3561,7,1461
202562,3562,3.5,1462
202563,3563,5.5,1463
202564,3564,6.5,1464
202565,3565,3.5,1465
202566,3566,6.5,1466
202567,3567,2.5,1467
202568,3568,7,1468
202569,3569,8.5,1469
202570,3570,9.5,1470
202571,3571,1,1471
202572,3572,0,1472
202573,3573,8.5,1473
202574,3574,6,1474
202575,3575,9,1475
202576,3576,6,1476
202577,3577,0,1477
202578,3578,0,1478
202579,3579,6.5,1479
202580,3580,10,1480
202581,3581,3.5,1481
202582,3582,2.5,1482
202583,3583,7.5,1483
202584,3584,7.5,1484
202585,3585,5,1485
202586,3586,8.5,1486
202587,3587,2.5,1487
202588,3588,6,1488
202589,3589,9.5,1489
202590,3590,0,1490
202591,3591,9.5,1491
202592,3592,3,1492
202593,3593,8.5,1493
202594,3594,4,1494
202595,3595,3.5,1495
202596,3596,1,1496
202597,3597,9.5,1497
202598,3598,0,1498
202599,3599,7,1499
202600,3600,7.5,1500
202601,3601,0,1301
202602,3602,1,1302
202603,3603,0,1303
202604,3604,1,1304
202605,3605,9.5,1305
202606,3606,5,1306
202607,3607,0,1307
202608,3608,7,1308
202609,3609,8,1309
202610,3610,5,1310
202611,3611,9.5,1311
202612,3612,10,1312
202613,3613,6,1313
202614,3614,3.5,1314
202615,3615,4.5,1315
202616,3616,8.5,1316
202617,3617,6,1317
202618,3618,9,1318
202619,3619,7.5,1319
202620,3620,8.5,1320
202621,3621,4.5,1321
202622,3622,6,1322
202623,3623,8.5,1323
202624,3624,6.5,1324
202625,3625,8,1325
202626,3626,7.5,1326
202627,3627,8.5,1327
202628,3628,1,1328
202629,3629,2,1329
202630,3630,4.5,1330
202631,3631,1,1331
202632,3632,5,1332
202633,3633,4.5,1333
202634,3634,5.5,1334
202635,3635,4,1335
202636,3636,3,1336
202637,3637,2,1337
202638,3638,3.5,1338
202639,3639,5,1339
202640,3640,5.5,1340
202641,3641,8.5,1341
202642,3642,9,1342
202643,3643,4,1343
202644,3644,4,1344
202645,3645,4,1345
202646,3646,4,1346
202647,3647,8.5,1347
202648,3648,9,1348
202649,3649,5,1349
202650,3650,3,1350
202651,3651,8,1351
202652,3652,10,1352
202653,3653,8.5,1353
202654,3654,1,1354
202655,3655,3,1355
202656,3656,9.5,1356
202657,3657,3,1357
202658,3658,6,1358
202659,3659,2.5,1359
202660,3660,10,1360
202661,3661,9.5,1361
202662,3662,4,1362
202663,3663,5,1363
202664,3664,9.5,1364
202665,3665,5.5,1365
202666,3666,8.5,1366
202667,3667,9,1367
202668,3668,7,1368
202669,3669,8.5,1369
202670,3670,1,1370
202671,3671,3,1371
202672,3672,3,1372
202673,3673,5.5,1373
202674,3674,6.5,1374
202675,3675,4,1375
202676,3676,2,1376
202677,3677,6,1377
202678,3678,1,1378
202679,3679,3.5,1379
202680,3680,3,1380
202681,3681,4,1381
202682,3682,3,1382
202683,3683,5,1383
202684,3684,5,1384
202685,3685,8.5,1385
202686,3686,9.5,1386
202687,3687,9.5,1387
202688,3688,6.5,1388
202689,3689,10,1389
202690,3690,4.5,1390
202691,3691,5.5,1391
202692,3692,9.5,1392
202693,3693,7,1393
202694,3694,6,1394
202695,3695,2,1395
202696,3696,3,1396
202697,3697,6.5,1397
202698,3698,9.5,1398
202699,3699,10,1399
202700,3700,6,1400
202701,3701,7,1401
202702,3702,3.5,1402
202703,3703,8.5,1403
202704,3704,9.5,1404
202705,3705,0,1405
202706,3706,3.5,1406
202707,3707,3,1407
202708,3708,3,1408
202709,3709,2,1409
202710,3710,8.5,1410
202711,3711,9,1411
202712,3712,4.5,1412
202713,3713,5,1413
202714,3714,6.5,1414
202715,3715,9.5,1415
202716,3716,8,1416
202717,3717,9,1417
202718,3718,10,1418
202719,3719,5,1419
202720,3720,9,1420
202721,3721,5.5,1421
202722,3722,6.5,1422
202723,3723,1,1423
202724,3724,3,1424
202725,3725,3,1425
202726,3726,9,1426
202727,3727,9,1427
202728,3728,9.5,1428
202729,3729,7,1429
202730,3730,8.5,1430
202731,3731,5.5,1431
202732,3732,3.5,1432
202733,3733,8.5,1433
202734,3734,3.5,1434
202735,3735,7.5,1435
202736,3736,6,1436
202737,3737,3.5,1437
202738,3738,5.5,1438
202739,3739,4.5,1439
202740,3740,5.5,1440
202741,3741,8.5,1441
202742,3742,2.5,1442
202743,3743,6.5,1443
202744,3744,4.5,1444
202745,3745,6,1445
202746,3746,4,1446
202747,3747,0,1447
202748,3748,3,1448
202749,3749,2.5,1449
202750,3750,4.5,1450
202751,3751,7.5,1451
202752,3752,9.5,1452
202753,3753,7,1453
202754,3754,0,1454
202755,3755,9.5,1455
202756,3756,1,1456
202757,3757,8.5,1457
202758,3758,6,1458
202759,3759,5,1459
202760,3760,0,1460
202761,3761,6,1461
202762,3762,0,1462
202763,3763,3,1463
202764,3764,8,1464
202765,3765,6.5,1465
202766,3766,8.5,1466
202767,3767,9,1467
202768,3768,5,1468
202769,3769,4.5,1469
202770,3770,2.5,1470
202771,3771,4,1471
202772,3772,6.5,1472
202773,3773,6.5,1473
202774,3774,6.5,1474
202775,3775,4,1475
202776,3776,8.5,1476
202777,3777,0,1477
202778,3778,5.5,1478
202779,3779,2.5,1479
202780,3780,0,1480
202781,3781,9,1481
202782,3782,9.5,1482
202783,3783,4,1483
202784,3784,7.5,1484
202785,3785,3,1485
202786,3786,10,1486
202787,3787,3,1487
202788,3788,8.5,1488
202789,3789,6.5,1489
202790,3790,3.5,1490
202791,3791,7,1491
202792,3792,6.5,1492
202793,3793,1,1493
202794,3794,4.5,1494
202795,3795,9.5,1495
202796,3796,5,1496
202797,3797,9.5,1497
202798,3798,7.5,1498
202799,3799,5.5,1499
202800,3800,4.5,1500
202801,3801,7.5,1301
202802,3802,1,1302
202803,3803,1,1303
202804,3804,4,1304
202805,3805,5.5,1305
202806,3806,3.5,1306
202807,3807,2,1307
202808,3808,7.5,1308
202809,3809,8,1309
202810,3810,7.5,1310
202811,3811,2.5,1311
202812,3812,10,1312
202813,3813,8,1313
202814,3814,0,1314
202815,3815,3.5,1315
202816,3816,2,1316
202817,3817,9,1317
202818,3818,2,1318
202819,3819,8.5,1319
202820,3820,6.5,1320
202821,3821,3,1321
202822,3822,9.5,1322
202823,3823,8,1323
202824,3824,10,1324
202825,3825,4.5,1325
202826,3826,4.5,1326
202827,3827,7,1327
202828,3828,3,1328
202829,3829,9.5,1329
202830,3830,9.5,1330
202831,3831,2,1331
202832,3832,4.5,1332
202833,3833,8,1333
202834,3834,5.5,1334
202835,3835,3.5,1335
202836,3836,7.5,1336
202837,3837,9.5,1337
202838,3838,4,1338
202839,3839,9.5,1339
202840,3840,5.5,1340
202841,3841,5,1341
202842,3842,5,1342
202843,3843,10,1343
202844,3844,4,1344
202845,3845,3,1345
202846,3846,7,1346
202847,3847,4.5,1347
202848,3848,4,1348
202849,3849,4,1349
202850,3850,3.5,1350
202851,3851,2,1351
202852,3852,8.5,1352
202853,3853,6,1353
202854,3854,6,1354
202855,3855,5.5,1355
202856,3856,7.5,1356
202857,3857,6.5,1357
202858,3858,8,1358
202859,3859,0,1359
202860,3860,9,1360
202861,3861,2.5,1361
202862,3862,10,1362
202863,3863,5.5,1363
202864,3864,4.5,1364
202865,3865,3,1365
202866,3866,7.5,1366
202867,3867,7,1367
202868,3868,7,1368
202869,3869,9,1369
202870,3870,5.5,1370
202871,3871,0,1371
202872,3872,5.5,1372
202873,3873,3,1373
202874,3874,6.5,1374
202875,3875,7.5,1375
202876,3876,0,1376
202877,3877,0,1377
202878,3878,2,1378
202879,3879,6.5,1379
202880,3880,8.5,1380
202881,3881,6,1381
202882,3882,4.5,1382
202883,3883,3.5,1383
202884,3884,9,1384
202885,3885,2.5,1385
202886,3886,0,1386
202887,3887,2.5,1387
202888,3888,6.5,1388
202889,3889,3,1389
202890,3890,5,1390
202891,3891,8,1391
202892,3892,8.5,1392
202893,3893,8,1393
202894,3894,5,1394
202895,3895,0,1395
202896,3896,3.5,1396
202897,3897,8.5,1397
202898,3898,0,1398
202899,3899,4.5,1399
202900,3900,1,1400
202901,3901,7,1401
202902,3902,7,1402
202903,3903,0,1403
202904,3904,6,1404
202905,3905,5.5,1405
202906,3906,10,1406
202907,3907,2.5,1407
202908,3908,8.5,1408
202909,3909,5.5,1409
202910,3910,9.5,1410
202911,3911,5.5,1411
202912,3912,9.5,1412
202913,3913,5,1413
202914,3914,2.5,1414
202915,3915,5,1415
202916,3916,5,1416
202917,3917,9,1417
202918,3918,3.5,1418
202919,3919,6,1419
202920,3920,7.5,1420
202921,3921,0,1421
202922,3922,2.5,1422
202923,3923,2.5,1423
202924,3924,3,1424
202925,3925,1,1425
202926,3926,4,1426
202927,3927,6,1427
202928,3928,8,1428
202929,3929,9.5,1429
202930,3930,4,1430
202931,3931,9.5,1431
202932,3932,4.5,1432
202933,3933,5.5,1433
202934,3934,1,1434
202935,3935,2,1435
202936,3936,6.5,1436
202937,3937,1,1437
202938,3938,5,1438
202939,3939,3.5,1439
202940,3940,3,1440
202941,3941,4.5,1441
202942,3942,4,1442
202943,3943,0,1443
202944,3944,0,1444
202945,3945,6,1445
202946,3946,2.5,1446
202947,3947,4.5,1447
202948,3948,9.5,1448
202949,3949,9.5,1449
202950,3950,0,1450
202951,3951,1,1451
202952,3952,5,1452
202953,3953,3.5,1453
202954,3954,3.5,1454
202955,3955,5.5,1455
202956,3956,6,1456
202957,3957,4,1457
202958,3958,3,1458
202959,3959,5,1459
202960,3960,5.5,1460
202961,3961,7.5,1461
202962,3962,8,1462
202963,3963,10,1463
202964,3964,0,1464
202965,3965,8,1465
202966,3966,10,1466
202967,3967,10,1467
202968,3968,3.5,1468
202969,3969,7,1469
202970,3970,3.5,1470
202971,3971,1,1471
202972,3972,8.5,1472
202973,3973,5.5,1473
202974,3974,9.5,1474
202975,3975,2.5,1475
202976,3976,3,1476
202977,3977,5.5,1477
202978,3978,3.5,1478
202979,3979,3,1479
202980,3980,7,1480
202981,3981,4.5,1481
202982,3982,9,1482
202983,3983,1,1483
202984,3984,2,1484
202985,3985,0,1485
202986,3986,4,1486
202987,3987,1,1487
202988,3988,3.5,1488
202989,3989,4.5,1489
202990,3990,6,1490
202991,3991,0,1491
202992,3992,3.5,1492
202993,3993,5.5,1493
202994,3994,7,1494
202995,3995,0,1495
202996,3996,6,1496
202997,3997,10,1497
202998,3998,8,1498
202999,3999,2.5,1499
203000,4000,3.5,1500
203001,4001,10,1301
203002,4002,2.5,1302
203003,4003,10,1303
203004,4004,6.5,1304
203005,4005,1,1305
203006,4006,1,1306
203007,4007,7.5,1307
203008,4008,5.5,1308
203009,4009,0,1309
203010,4010,2.5,1310
203011,4011,5.5,1311
203012,4012,6.5,1312
203013,4013,1,1313
203014,4014,0,1314
203015,4015,5,1315
203016,4016,6,1316
203017,4017,9.5,1317
203018,4018,9,1318
203019,4019,5,1319
203020,4020,1,1320
203021,4021,4.5,1321
203022,4022,1,1322
203023,4023,8.5,1323
203024,4024,7.5,1324
203025,4025,2,1325
203026,4026,0,1326
203027,4027,2,1327
203028,4028,2,1328
203029,4029,1,1329
203030,4030,2,1330
203031,4031,5.5,1331
203032,4032,1,1332
203033,4033,8.5,1333
203034,4034,3,1334
203035,4035,9,1335
203036,4036,5.5,1336
203037,4037,1,1337
203038,4038,0,1338
203039,4039,2.5,1339
203040,4040,4,1340
203041,4041,1,1341
203042,4042,5.5,1342
203043,4043,7.5,1343
203044,4044,2.5,1344
203045,4045,2,1345
203046,4046,7.5,1346
203047,4047,6.5,1347
203048,4048,9,1348
203049,4049,3.5,1349
203050,4050,3.5,1350
203051,4051,4,1351
203052,4052,8,1352
203053,4053,3,1353
203054,4054,10,1354
203055,4055,7,1355
203056,4056,6,1356
203057,4057,5,1357
203058,4058,2,1358
203059,4059,5.5,1359
203060,4060,8.5,1360
203061,4061,6.5,1361
203062,4062,4,1362
203063,4063,6,1363
203064,4064,4.5,1364
203065,4065,5.5,1365
203066,4066,10,1366
203067,4067,10,1367
203068,4068,8.5,1368
203069,4069,0,1369
203070,4070,4.5,1370
203071,4071,7.5,1371
203072,4072,9,1372
203073,4073,1,1373
203074,4074,4,1374
203075,4075,9,1375
203076,4076,5,1376
203077,4077,8.5,1377
203078,4078,3.5,1378
203079,4079,9.5,1379
203080,4080,9,1380
203081,4081,3.5,1381
203082,4082,6,1382
203083,4083,6,1383
203084,4084,0,1384
203085,4085,3.5,1385
203086,4086,6.5,1386
203087,4087,2,1387
203088,4088,5,1388
203089,4089,4.5,1389
203090,4090,9,1390
203091,4091,3,1391
203092,4092,1,1392
203093,4093,2,1393
203094,4094,6,1394
203095,4095,5,1395
203096,4096,1,1396
203097,4097,5.5,1397
203098,4098,9.5,1398
203099,4099,7.5,1399
203100,4100,2,1400
203101,4101,9,1401
203102,4102,10,1402
203103,4103,3,1403
203104,4104,8,1404
203105,4105,9.5,1405
203106,4106,4,1406
203107,4107,9.5,1407
203108,4108,3.5,1408
203109,4109,9,1409
203110,4110,9.5,1410
203111,4111,8,1411
203112,4112,2,1412
203113,4113,4.5,1413
203114,4114,7.5,1414
203115,4115,6,1415
203116,4116,3,1416
203117,4117,2.5,1417
203118,4118,10,1418
203119,4119,8.5,1419
203120,4120,6.5,1420
203121,4121,6.5,1421
203122,4122,2.5,1422
203123,4123,5,1423
203124,4124,8.5,1424
203125,4125,5.5,1425
203126,4126,2,1426
203127,4127,8.5,1427
203128,4128,0,1428
203129,4129,7,1429
203130,4130,2.5,1430
203131,4131,0,1431
203132,4132,10,1432
203133,4133,3.5,1433
203134,4134,4,1434
203135,4135,8,1435
203136,4136,8.5,1436
203137,4137,9,1437
203138,4138,5.5,1438
203139,4139,10,1439
203140,4140,8,1440
203141,4141,6.5,1441
203142,4142,3,1442
203143,4143,3,1443
203144,4144,8.5,1444
203145,4145,5,1445
203146,4146,2,1446
203147,4147,2,1447
203148,4148,9,1448
203149,4149,4,1449
203150,4150,6,1450
203151,4151,4,1451
203152,4152,8.5,1452
203153,4153,2,1453
203154,4154,6.5,1454
203155,4155,9.5,1455
203156,4156,2,1456
203157,4157,5,1457
203158,4158,6.5,1458
203159,4159,1,1459
203160,4160,6.5,1460
203161,4161,3.5,1461
203162,4162,6,1462
203163,4163,3.5,1463
203164,4164,9,1464
203165,4165,7.5,1465
203166,4166,1,1466
203167,4167,4,1467
203168,4168,2,1468
203169,4169,1,1469
203170,4170,10,1470
203171,4171,1,1471
203172,4172,7.5,1472
203173,4173,9,1473
203174,4174,6,1474
203175,4175,6,1475
203176,4176,9,1476
203177,4177,2,1477
203178,4178,9.5,1478
203179,4179,6,1479
203180,4180,3.5,1480
203181,4181,2.5,1481
203182,4182,3,1482
203183,4183,3.5,1483
203184,4184,3.5,1484
203185,4185,4.5,1485
203186,4186,8.5,1486
203187,4187,6,1487
203188,4188,8,1488
203189,4189,3,1489
203190,4190,8,1490
203191,4191,3.5,1491
203192,4192,0,1492
203193,4193,8.5,1493
203194,4194,2,1494
203195,4195,5.5,1495
203196,4196,4.5,1496
203197,4197,8,1497
203198,4198,6.5,1498
203199,4199,3,1499
203200,4200,0,1500
203201,4201,5,1301
203202,4202,5.5,1302
203203,4203,8.5,1303
203204,4204,0,1304
203205,4205,4,1305
203206,4206,4,1306
203207,4207,7,1307
203208,4208,9,1308
203209,4209,9,1309
203210,4210,6.5,1310
203211,4211,7.5,1311
203212,4212,7,1312
203213,4213,7.5,1313
203214,4214,10,1314
203215,4215,3,1315
203216,4216,6.5,1316
203217,4217,3.5,1317
203218,4218,10,1318
203219,4219,9.5,1319
203220,4220,5,1320
203221,4221,9.5,1321
203222,4222,3,1322
203223,4223,4.5,1323
203224,4224,0,1324
203225,4225,2.5,1325
203226,4226,2.5,1326
203227,4227,8.5,1327
203228,4228,6.5,1328
203229,4229,6.5,1329
203230,4230,8,1330
203231,4231,2.5,1331
203232,4232,7.5,1332
203233,4233,2.5,1333
203234,4234,10,1334
203235,4235,5.5,1335
203236,4236,9,1336
203237,4237,5,1337
203238,4238,5,1338
203239,4239,1,1339
203240,4240,9.5,1340
203241,4241,8,1341
203242,4242,4,1342
203243,4243,3,1343
203244,4244,1,1344
203245,4245,1,1345
203246,4246,8.5,1346
203247,4247,9.5,1347
203248,4248,6.5,1348
203249,4249,7.5,1349
203250,4250,9,1350
203251,4251,4,1351
203252,4252,6.5,1352
203253,4253,9,1353
203254,4254,9,1354
203255,4255,8,1355
203256,4256,6.5,1356
203257,4257,7.5,1357
203258,4258,10,1358
203259,4259,10,1359
203260,4260,1,1360
203261,4261,0,1361
203262,4262,9,1362
203263,4263,1,1363
203264,4264,8,1364
203265,4265,4.5,1365
203266,4266,2.5,1366
203267,4267,0,1367
203268,4268,7,1368
203269,4269,10,1369
203270,4270,8,1370
203271,4271,10,1371
203272,4272,9,1372
203273,4273,3,1373
203274,4274,4,1374
203275,4275,6,1375
203276,4276,4,1376
203277,4277,3,1377
203278,4278,5,1378
203279,4279,7,1379
203280,4280,2.5,1380
203281,4281,3,1381
203282,4282,10,1382
203283,4283,5,1383
203284,4284,8.5,1384
203285,4285,0,1385
203286,4286,9,1386
203287,4287,2.5,1387
203288,4288,7.5,1388
203289,4289,6.5,1389
203290,4290,8,1390
203291,4291,0,1391
203292,4292,7,1392
203293,4293,7,1393
203294,4294,1,1394
203295,4295,1,1395
203296,4296,3.5,1396
203297,4297,3,1397
203298,4298,9,1398
203299,4299,6.5,1399
203300,4300,3.5,1400
203301,4301,2,1401
203302,4302,7,1402
203303,4303,4.5,1403
203304,4304,2.5,1404
203305,4305,5,1405
203306,4306,2,1406
203307,4307,1,1407
203308,4308,2.5,1408
203309,4309,5,1409
203310,4310,10,1410
203311,4311,3,1411
203312,4312,2.5,1412
203313,4313,2,1413
203314,4314,9,1414
203315,4315,8.5,1415
203316,4316,1,1416
203317,4317,9.5,1417
203318,4318,10,1418
203319,4319,10,1419
203320,4320,2,1420
203321,4321,9.5,1421
203322,4322,5,1422
203323,4323,1,1423
203324,4324,2.5,1424
203325,4325,2,1425
203326,4326,7.5,1426
203327,4327,8.5,1427
203328,4328,2,1428
203329,4329,5,1429
203330,4330,5,1430
203331,4331,4,1431
203332,4332,7.5,1432
203333,4333,9,1433
203334,4334,2.5,1434
203335,4335,3.5,1435
203336,4336,6,1436
203337,4337,5.5,1437
203338,4338,2,1438
203339,4339,8,1439
203340,4340,4.5,1440
203341,4341,1,1441
203342,4342,8,1442
203343,4343,10,1443
203344,4344,1,1444
203345,4345,3,1445
203346,4346,7,1446
203347,4347,10,1447
203348,4348,7,1448
203349,4349,6,1449
203350,4350,1,1450
203351,4351,2,1451
203352,4352,2,1452
203353,4353,7.5,1453
203354,4354,10,1454
203355,4355,6,1455
203356,4356,4.5,1456
203357,4357,6,1457
203358,4358,1,1458
203359,4359,9,1459
203360,4360,8.5,1460
203361,4361,8,1461
203362,4362,4,1462
203363,4363,7,1463
203364,4364,6.5,1464
203365,4365,10,1465
203366,4366,1,1466
203367,4367,7,1467
203368,4368,3.5,1468
203369,4369,6,1469
203370,4370,6.5,1470
203371,4371,0,1471
203372,4372,5.5,1472
203373,4373,6.5,1473
203374,4374,3,1474
203375,4375,3,1475
203376,4376,1,1476
203377,4377,9.5,1477
203378,4378,2,1478
203379,4379,8.5,1479
203380,4380,9.5,1480
203381,4381,0,1481
203382,4382,6.5,1482
203383,4383,0,1483
203384,4384,1,1484
203385,4385,5,1485
203386,4386,5,1486
203387,4387,5.5,1487
203388,4388,3,1488
203389,4389,3,1489
203390,4390,5.5,1490
203391,4391,6,1491
203392,4392,9,1492
203393,4393,0,1493
203394,4394,3.5,1494
203395,4395,8,1495
203396,4396,2.5,1496
203397,4397,4.5,1497
203398,4398,10,1498
203399,4399,4.5,1499
203400,4400,0,1500
203401,4401,9,1301
203402,4402,9.5,1302
203403,4403,7.5,1303
203404,4404,3,1304
203405,4405,5,1305
203406,4406,9,1306
203407,4407,10,1307
203408,4408,4,1308
203409,4409,3.5,1309
203410,4410,10,1310
203411,4411,5.5,1311
203412,4412,2,1312
203413,4413,8,1313
203414,4414,9.5,1314
203415,4415,2.5,1315
203416,4416,9,1316
203417,4417,5,1317
203418,4418,6.5,1318
203419,4419,1,1319
203420,4420,8.5,1320
203421,4421,8.5,1321
203422,4422,3,1322
203423,4423,4,1323
203424,4424,8,1324
203425,4425,4.5,1325
203426,4426,5,1326
203427,4427,9.5,1327
203428,4428,8,1328
203429,4429,9,1329
203430,4430,4,1330
203431,4431,6,1331
203432,4432,2.5,1332
203433,4433,9.5,1333
203434,4434,1,1334
203435,4435,0,1335
203436,4436,4,1336
203437,4437,5,1337
203438,4438,2,1338
203439,4439,4.5,1339
203440,4440,6,1340
203441,4441,4.5,1341
203442,4442,7,1342
203443,4443,7.5,1343
203444,4444,8.5,1344
203445,4445,10,1345
203446,4446,9,1346
203447,4447,3,1347
203448,4448,8,1348
203449,4449,10,1349
203450,4450,8.5,1350
203451,4451,2.5,1351
203452,4452,0,1352
203453,4453,0,1353
203454,4454,4,1354
203455,4455,1,1355
203456,4456,3.5,1356
203457,4457,6.5,1357
203458,4458,2.5,1358
203459,4459,2,1359
203460,4460,8,1360
203461,4461,3,1361
203462,4462,10,1362
203463,4463,9.5,1363
203464,4464,4,1364
203465,4465,0,1365
203466,4466,9,1366
203467,4467,9,1367
203468,4468,10,1368
203469,4469,5,1369
203470,4470,2,1370
203471,4471,1,1371
203472,4472,2,1372
203473,4473,3,1373
203474,4474,9.5,1374
203475,4475,4,1375
203476,4476,2,1376
203477,4477,0,1377
203478,4478,1,1378
203479,4479,9.5,1379
203480,4480,6.5,1380
203481,4481,7,1381
203482,4482,3.5,1382
203483,4483,6,1383
203484,4484,2,1384
203485,4485,1,1385
203486,4486,10,1386
203487,4487,7.5,1387
203488,4488,3.5,1388
203489,4489,5.5,1389
203490,4490,4.5,1390
203491,4491,1,1391
203492,4492,10,1392
203493,4493,2,1393
203494,4494,8,1394
203495,4495,2.5,1395
203496,4496,4,1396
203497,4497,5.5,1397
203498,4498,2.5,1398
203499,4499,0,1399
203500,4500,10,1400
203501,4501,7,1401
203502,4502,2,1402
203503,4503,0,1403
203504,4504,7.5,1404
203505,4505,9,1405
203506,4506,2,1406
203507,4507,4,1407
203508,4508,3,1408
203509,4509,7.5,1409
203510,4510,10,1410
203511,4511,7.5,1411
203512,4512,3.5,1412
203513,4513,5.5,1413
203514,4514,7,1414
203515,4515,5,1415
203516,4516,10,1416
203517,4517,1,1417
203518,4518,1,1418
203519,4519,9,1419
203520,4520,5,1420
203521,4521,1,1421
203522,4522,9,1422
203523,4523,4,1423
203524,4524,1,1424
203525,4525,5,1425
203526,4526,6,1426
203527,4527,7,1427
203528,4528,0,1428
203529,4529,8.5,1429
203530,4530,1,1430
203531,4531,2,1431
203532,4532,4.5,1432
203533,4533,10,1433
203534,4534,3,1434
203535,4535,7.5,1435
203536,4536,7.5,1436
203537,4537,6.5,1437
203538,4538,4.5,1438
203539,4539,6,1439
203540,4540,4.5,1440
203541,4541,2.5,1441
203542,4542,2,1442
203543,4543,3.5,1443
203544,4544,10,1444
203545,4545,9,1445
203546,4546,4.5,1446
203547,4547,6,1447
203548,4548,7,1448
203549,4549,5.5,1449
203550,4550,0,1450
203551,4551,6.5,1451
203552,4552,10,1452
203553,4553,8,1453
203554,4554,2.5,1454
203555,4555,6.5,1455
203556,4556,3.5,1456
203557,4557,4,1457
203558,4558,1,1458
203559,4559,3,1459
203560,4560,6.5,1460
203561,4561,6.5,1461
203562,4562,4.5,1462
203563,4563,9.5,1463
203564,4564,3,1464
203565,4565,7.5,1465
203566,4566,0,1466
203567,4567,10,1467
203568,4568,7,1468
203569,4569,2,1469
203570,4570,4.5,1470
203571,4571,6.5,1471
203572,4572,9.5,1472
203573,4573,6,1473
203574,4574,6,1474
203575,4575,6,1475
203576,4576,5,1476
203577,4577,7.5,1477
203578,4578,6,1478
203579,4579,2.5,1479
203580,4580,9.5,1480
203581,4581,8,1481
203582,4582,4.5,1482
203583,4583,8.5,1483
203584,4584,10,1484
203585,4585,7.5,1485
203586,4586,6,1486
203587,4587,7.5,1487
203588,4588,7.5,1488
203589,4589,8,1489
203590,4590,6.5,1490
203591,4591,9.5,1491
203592,4592,8.5,1492
203593,4593,5.5,1493
203594,4594,0,1494
203595,4595,4,1495
203596,4596,6,1496
203597,4597,10,1497
203598,4598,10,1498
203599,4599,5,1499
203600,4600,7.5,1500
203601,4601,9,1301
203602,4602,5,1302
203603,4603,3,1303
203604,4604,3.5,1304
203605,4605,5,1305
203606,4606,8,1306
203607,4607,7.5,1307
203608,4608,7.5,1308
203609,4609,2.5,1309
203610,4610,7.5,1310
203611,4611,9.5,1311
203612,4612,5,1312
203613,4613,8,1313
203614,4614,2,1314
203615,4615,8,1315
203616,4616,4,1316
203617,4617,6,1317
203618,4618,10,1318
203619,4619,3.5,1319
203620,4620,5.5,1320
203621,4621,6,1321
203622,4622,3,1322
203623,4623,1,1323
203624,4624,5,1324
203625,4625,8,1325
203626,4626,3.5,1326
203627,4627,3,1327
203628,4628,2,1328
203629,4629,6.5,1329
203630,4630,10,1330
203631,4631,8.5,1331
203632,4632,4,1332
203633,4633,2.5,1333
203634,4634,10,1334
203635,4635,4.5,1335
203636,4636,3,1336
203637,4637,9,1337
203638,4638,1,1338
203639,4639,4.5,1339
203640,4640,0,1340
203641,4641,8,1341
203642,4642,3.5,1342
203643,4643,10,1343
203644,4644,7.5,1344
203645,4645,10,1345
203646,4646,6.5,1346
203647,4647,0,1347
203648,4648,8,1348
203649,4649,3,1349
203650,4650,6,1350
203651,4651,3,1351
203652,4652,10,1352
203653,4653,5.5,1353
203654,4654,4,1354
203655,4655,9.5,1355
203656,4656,4.5,1356
203657,4657,3,1357
203658,4658,1,1358
203659,4659,0,1359
203660,4660,2.5,1360
203661,4661,3,1361
203662,4662,6.5,1362
203663,4663,10,1363
203664,4664,6,1364
203665,4665,6.5,1365
203666,4666,1,1366
203667,4667,2,1367
203668,4668,2,1368
203669,4669,3.5,1369
203670,4670,2,1370
203671,4671,5.5,1371
203672,4672,9.5,1372
203673,4673,9,1373
